company_logo_url,company_logo_text,company_name,relation_to_event,event_url,company_revenue,n_employees,company_phone,company_founding_year,company_address,company_industry,company_overview,homepage_url,linkedin_company_url,homepage_base_url,company_logo_url_on_event_page,company_logo_match_flag
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/tpc-training-8866667a,tpc,TPC Training,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$8.3 million,66.0,(847) 808-4000,1969,"225 E Robinson St 570, Orlando, Florida 32801, US",E-Learning Providers,"TPC Training Information
The Total Training Solution. We make individuals and organizations safe, knowledgeable, and more efficient by providing education, training, and workforce management solutions through practical business consulting and advanced technology platforms. The TPC Difference: • More than 1,000 course hours with complete coverage of technical maintenance, safety, and skills training topics. • A complete portfolio of training methods, including online, classroom, and on-the-job, to fit every need and budget. • Fully customized courseware to meet the training needs of every business and job function. • Four decades of industrial training experience on behalf of more than 40,000 clients worldwide.
View Top Employees from TPC Training",https://www.tpctraining.com,https://ae.linkedin.com/company/tpctraining/about,tpctraining.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN20000028cDTMAY_org.jpg?20231108104754,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/amphenol-tpc-wire-cable-39a2e78c,tpc,Amphenol TPC Wire & Cable,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$27.5 million,237.0,(800) 211-4520,1979,"9600 Valley View Rd, Macedonia, Ohio 44056, US","Appliances, Electrical, and Electronics Manufacturing","TPC Wire & Cable Information
Amphenol TPC Wire & Cable delivers value to its customers by providing innovative and abuse-resistant wire and cable solutions. For over four decades, we have been a leading industrial supplier of high-performance solutions designed to withstand abuse from impact, abrasion, continuous flexing, caustic chemicals, and extreme temperatures for a wide range of industries. Our customers avoid unplanned downtime by using high-quality, high-performance wire and cable products that won't need constant replacement from damage or wear. We work closely with our customers to provide specific MRO and OEM supply chain solutions, including custom-designed wire and cable products and in-house engineering expertise. We can tackle your toughest application challenges to create a customized solution perfect for you. The wire, cable, and connector products we sell are designed specifically for use in harsh industrial environments and include: - Wire and cable - Cable Management - Cable Assemblies - Cordsets - Electrical Components - Custom Solutions But we don’t just sell industrial wire and cable. We solve problems. The most valuable resource we have to offer our customers is our in-house engineering team, experts in the field with the insight, expertise, and experience to collaborate with you on affordable, just-right solutions. Visit https://www.tpcwire.com for more information.
View Top Employees from TPC Wire & Cable",http://www.tpcwire.com,https://pe.linkedin.com/company/tpc-wire-&-cable/about,tpcwire.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN20000028cDTMAY_org.jpg?20231108104754,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/tpc-transaction-processing-performance-council-453ef293,tpc,TPC Transaction Processing Performance Council,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$5.4 million,2.0,(415) 561-6272,1988,"781 Beach Street 302, San Francisco, California 94109, US",Computer Hardware,"TPC Transaction Processing Performance Council Information
The TPC is a non-profit organization focused on developing data-centric benchmark standards and disseminating objective, verifiable performance data to the industry.
View Top Employees from TPC Transaction Processing Performance Council",http://tpc.org,https://www.linkedin.com/company/tpc-transaction-processing-performance-council/about,tpc.org,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN20000028cDTMAY_org.jpg?20231108104754,yes
https://media.licdn.com/dms/image/C4E0BAQErU24tFBARGw/company-logo_200_200/0/1630605904411/tpc_network_logo?e=1727308800&v=beta&t=k-6xA6lh_vqHhsD9hkdzIK9415bNn4THgfvy-QQ6RrI,tpc,TPC Network,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,"1,001-5,000 employees",,1980,,Spectator Sports,"Owned, operated, and licensed by the PGA TOUR, the TPC Network is comprised of more than 30 premier private, resort and daily fee golf properties designed by some of golf's most elite architects. Each TPC has hosted or has been designed to host TOUR-sponsored golf tournaments. Since TPC Sawgrass first opened its world-renowned PLAYERS Stadium Course in the fall of 1980, TPCs have provided the PGA TOUR with rent-free venues for tournaments, helping to boost championship golf purses and increasing charitable donations to grassroots non-profit organizations. At the same time, TPCs have provided recreational golfers with the unique opportunity to test their skills on the same layouts where the world's best golfers compete.",https://tpc.com,https://co.linkedin.com/company/tpc-network/about,tpc.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN20000028cDTMAY_org.jpg?20231108104754,yes
https://media.licdn.com/dms/image/C4D0BAQFQ1wW0BMK6KQ/company-logo_200_200/0/1656904439414/finema_official_logo?e=1727308800&v=beta&t=LslURUzWguxDqlNyaYawaiaz5V4GKWR-mi9Wm-FsKo0,FINEMA,Finema,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,11-50,,2017,,IT Services and IT Consulting,"Finema is an expert in self-sovereign identity technology, providing a modern identity platform and its infrastructures the key tools for the digital world. ""As the world progresses into the digital era, we believe that people should not lose their power to control their data and identity. This is because privacy and trustworthy authentication are a right, not a privilege.""—Pakorn Leesakul, CEO Finema helps corporates and government agencies construct their digital identity infrastructures by providing enterprise decentralized identity solutions that comprise a blockchain, an identity mapper, an e-ID wallet, and an identity proofing platform. They can be tailored to a wide range of use cases, such as health, education, finance, and so on. Support for digital signatures, digital ID cards, or other kinds of digital credentials, passwordless authentication, multi-factor authentication, and digital consent is already built-in. We are among the first companies in Thailand to apply and democratize decentralized identifiers and verifiable credentials. We are shifting conventional identity standards towards the decentralized paradigm.",http://www.finema.co,https://www.linkedin.com/company/finema-official/about,finema.co,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN20000029Iz6MAE_org.png?20231108160937,yes
https://media.licdn.com/dms/image/D4E0BAQEy9QJNdKFlmQ/company-logo_200_200/0/1695128526454/cormis_partners_logo?e=1727308800&v=beta&t=2nG-Q67rj6r7__rEwUxqS2HSXGiuIVxlznAI6tmreG0,CORMIS PARTNERS,Cormis Partners-Executive Search & Interim,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,2-10,,2020,,Staffing and Recruiting,"Cormis Partners is a privately owned boutique search firm headquartered in London. We primarily focus on the Energy, Infrastructure, and Industrial sectors and provide Executive Search, Interim Management and Leadership Advisory Services to boards, senior management teams, and investors for companies going through transformation and growth.",https://www.cormispartners.com/,https://uk.linkedin.com/company/cormis-partners/about,cormispartners.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN20000029JiDMAU_org.jpg?20231108150437,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/viasat-4c85a20b,Viasat,Viasat,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$2.9 billion,"5,001-10,000",(760) 476-2200,1986,"6155 El Camino Real, Carlsbad, California 92011, US",Telecommunications,"Viasat is a global communications company that believes everyone, and everything can be connected. For more than 30 years, Viasat innovations have helped shape how consumers, businesses, governments, and militaries around the world communicate — bringing connectivity when, where, and how it's needed most. Viasat focuses on the connections that matter as we deliver bold results for our customers, partners, and shareholders worldwide. We provide internet to communities and families in places around the world where cable or fiber isn't available so they can learn, laugh, and live just like everyone else. We deliver secure, resilient connectivity services and solutions to our military and allies that give them the information dominance they need to bring warfighters home safely. We ensure people on-the-go have access to the same quality of internet in the air or at sea as they have at home. And we give businesses of all sizes the freedom to keep their people, places, and things secure and connected — wherever opportunity takes them.",http://www.viasat.com,https://www.linkedin.com/company/viasat/about,viasat.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002CxpZMAS_org.jpg?20231117092945,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/veoci-4329ed08,veoci,Veoci,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$9 million,51-200,(203) 782-5944,2011,"195 Church Street 14th Floor, New Haven, Connecticut 06510, US",Software Development,"Pioneers in no-code application development and process automation, Veoci provides rapid implementation solutions for emergency management, crisis response, and business continuity. From simple digitization of paper forms to complex process automation, Veoci offers a full spectrum of solutions for any sized organization with any sized budget seeking to centralize and modernize its operations. Through rapid development, depth of knowledge, innovative thinking, and commitment to diversity, we help people whose job is to save time, money, and lives.",https://veoci.com,https://www.linkedin.com/company/veoci/about,veoci.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002FP6bMAG_org.jpg?20240208095240,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/yale-school-of-management-32a01dfa,veoci,Yale School of Management,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$4.9 billion,1080.0,(203) 432-2330,1701,"165 Whitney Avenue, New Haven, Connecticut 06511-3729, US","Education Administration Programs,  Colleges & Universities,  Education","Yale School of Management Information
The mission of the Yale School of Management is educating leaders for business and society. “We believe the most impactful leaders always weigh both sides of the ampersand in our mission—business and society.” —Kerwin K. Charles The school’s students, faculty, and alumni are committed to understanding the complex forces transforming global markets and using that understanding to build organizations—in the for-profit, nonprofit, entrepreneurial, and government sectors—that contribute lasting value to society. Yale SOM offers the following programs: • Full-Time MBA • MBA for Executives: Asset Management, Healthcare, Sustainability • Master of Advanced Management • Master of Management Studies in Systemic Risk • Master of Management Studies in Global Business and Society • Master of Management Studies: Asset Management • Master of Management Studies: Public Education Management • Doctoral Programs • Executive Education • Joint Degrees
View Top Employees from Yale School of Management",https://som.yale.edu,,yale.edu,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002FP6bMAG_org.jpg?20240208095240,yes
https://media.licdn.com/dms/image/D4D0BAQGpr8jsd0hQ5Q/company-logo_200_200/0/1690370335061/uptrip_logo?e=1727308800&v=beta&t=brVJHnul7rab58aYAbVJCpzkJ2WfVr8hutRNgFw8yao,uptrip,Uptrip,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,2-10,,2023,,Airlines and Aviation,"Fly, Collect and Win: Turn your flights into rewards",https://www.uptrip.app,https://de.linkedin.com/company/uptrip/about,uptrip.app,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002OdezMAC_org.png?20231113143057,yes
https://media.licdn.com/dms/image/C560BAQEg6p56G4Bpeg/company-logo_200_200/0/1630639258568/bluechip_technologies_asia_logo?e=1727308800&v=beta&t=eRA6OcnS1OSL-QOs52TIPK4vhMjFJgAxlcjYIO7ASFs,Blue Chip Tech ASIA,Bluechip Technologies Asia,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,11-50,,,,IT System Custom Software Development,"We are a young, talented and hardworking team. working relentlessly with a singular mission of making people's lives easier through AI software. We break our backs to create something truly astounding, something that leaves our clients in pure amazement. Arthur C. Clarke famously said, 'any sufficiently advanced technology is indistinguishable from magic.' It's easier said than done, but that's what we're aspiring for. We're trying to create magic! A truly well-designed and well built software leaves a profound impact on people. We know we're trying to reach for the stars.",https://bluechiptech.asia/,https://lk.linkedin.com/company/bluechip-technologies-asia/about,bluechiptech.asia,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002SVcPMAW_org.png?20231114163119,yes
https://media.licdn.com/dms/image/C560BAQFBNHxBCwh1hQ/company-logo_200_200/0/1658778893834/1pointfive_logo?e=1727308800&v=beta&t=ikxXymU_56iKXXycbQ8FYnmeYdQFDp83xXSEOLyEVo0,1POINTFIVE,1PointFive,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,11-50,,,,Environmental Services,"Curbing global temperature rise to 1.5°C will take commitment, partnership and tonnes of innovative solutions like carbon removal and geologic sequestration. That's why 1PointFive is working closely with leading organizations to develop practical pathways to achieve society's climate targets.",https://www.1pointfive.com/,https://ph.linkedin.com/company/1pointfive/about,1pointfive.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002VpzdMAC_org.png?20231115153302,yes
https://media.licdn.com/dms/image/D4E0BAQFWw3M49ZxJLQ/company-logo_200_200/0/1702909050954?e=1727308800&v=beta&t=h2wCUXcooEKygR98xfnOOetfWzdfMhAHPu_f9RN1KRU,finMont,FinMont Global,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,11-50,,2022,,Financial Services,"A global payment orchestration platform from the founders of German airline, Hahn Air designed specifically for Travel Merchants that integrates acquiring banks, payment, fraud, forex, and chargeback providers delivering a fully automated and seamless payment solution. An end-to-end omnichannel travel payment management platform.",https://finmont.com/,https://de.linkedin.com/company/finmont-gmbh/about,finmont.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002YtH3MAK_org.png?20231116094601,yes
https://media.licdn.com/dms/image/D4E0BAQGsuxo5iwh5VQ/company-logo_200_200/0/1689152052449/fairlyne_logo?e=1727308800&v=beta&t=Q6HoTIx4luTn2DE_U7DMY7H_tgxIKtvsPBpu6Q3mlBU,fairlyne,Fairlyne,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,2-10,,2021,,Airlines and Aviation,"Unlock your airline's full revenue potential with Fairlyne's white-label solution. Seamlessly integrate your own ticket resale experience directly onto your channels, leveraging no-shows for additional revenue. Tailored for revenue managers, Fairlyne enhances revenue streams by optimizing Revenue per Available Seat Kilometer (RASK), ensuring maximum profitability and margin enhancement. Minimize instances of no-shows and convert empty seats into profitable opportunities while elevating passenger satisfaction. Deliver an enhanced experience that strengthens brand loyalty and customer retention.",http://www.fairlyne.com,https://fr.linkedin.com/company/fairlyne/about,fairlyne.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002ZN0bMAG_org.jpg?20231116133037,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/bluebox-aviation-systems-0810b20b,bluebox,Bluebox Aviation Systems,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$5.8 million,46.0,+44 1383 620922,2006,,Airlines and Aviation,"Bluebox Aviation Systems Information
Bluebox Aviation Systems specialises in digital passenger experiences for commercial airlines. Bluebox’s award-winning digital services platform, Blueview, provides services and content – delivered to passenger devices or via airline-owned tablets – that help airlines earn revenue by engaging and entertaining their passengers. These can include onboard retail, advertising, and more traditional in-flight entertainment, including film, TV, audio, and games. Blueview is available on a range of hardware platforms including the company’s award-winning Bluebox Wow portable wireless network system and as a linefit solution on Airbus’ Airspace Link (OSP). As part of every deployment, Bluebox also provides expert professional services including design & development, project & content management, and our highly rated and often-complimented ongoing customer support. Headquartered in Dunfermline, Scotland, Bluebox has a global support network in Europe, the US, Australia, and Singapore.
View Top Employees from Bluebox Aviation Systems",http://www.blueboxaviation.com,https://kr.linkedin.com/company/bluebox-aviation-systems/about,blueboxaviation.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002ZfrxMAC_org.jpg?20231122140935,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/variflight-ced43e01,VariFlight,VariFlight,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,87.0,,2005,,Airlines and Aviation,"VariFlight Information
VariFight is in a leading position in aviation data to make travel easier and smarter. From airlines to airports, OTA to TMC, departure to arrival, mobile apps to FIDS, VariFlight empowers organizations to transport more efficiently and use flight data more effectively to stay ahead of the competition. At VariFlight, data is fundamental to everything we do. Having years of expertise and incomparable aviation data, VariFlight provides the insight you need to understand the industry, drive growth and manage risk. We solve complex challenges, advance scientific discovery and deliver innovative solutions to help our customers increasing operational efficiency at all fronts.  Our class-leading products and solutions help you excel in this competitive industry. From airline services evaluation system to airport ground operation management system, we can help you optimize your business.
View Top Employees from VariFlight",http://www.variflight.com,https://ug.linkedin.com/company/variflight/about,variflight.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002cYcDMAU_org.jpg?20231117135203,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/everymundo-ca58a85b,PROS ai,EveryMundo,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$13 million,"1,001-5,000",(305) 375-0045,2006,"25 SE 2nd Avenue Suite 900, Miami, Florida 33131, US",Software Development,"PROS Offer Marketing technology enables airlines to target customers with their best dynamic offers for direct channel growth and customer acquisition. Our more than 120 airline customers range from major full-service carriers to LCCs. Our products increase traffic, improve conversion rate, enhance user experience, and drive brand engagement on and off the airline's website.",https://pros.com/products/offer-marketing/,https://ec.linkedin.com/company/everymundo-llc/about,pros.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002cuhaMAA_org.png?20240119101419,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/nc-state-university-plants-for-human-health-institute-a39c3a99,apios,ncsu.edu,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$1.5 billion,19321.0,(919) 515-2011,1887,"20 Watauga Club Dr, Raleigh, North Carolina 27607, US",Education,"NC State University Plants for Human Health Institute Information
NC State University’s Plants for Human Health Institute (PHHI) consists of Research and Extension programs that create a dynamic presence at the N.C. Research Campus. The PHHI mission is to provide a global center for discovery and translation of plant and food innovations for disease prevention and health benefits. The continuum of plant genetics to crop breeding strategies, to foods and food processing, and ultimately to diet and health is a complex path. PHHI leverages world-leading expertise in nutrition, food and plant sciences to discover and deliver innovative plant-based strategies for advancing human health.
View Top Employees from NC State University Plants for Human Health Institute",http://ncsu.edu,,ncsu.edu,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002khonMAA_org.png?20231123111929,yes
https://media.licdn.com/dms/image/C4E0BAQExUqtxirj4sQ/company-logo_200_200/0/1631307834343?e=1727308800&v=beta&t=n1xNLQC93DYFPtv8QQAkvfMOaWZa_1sYyeCAPh2FvIk,RoadBounce,RoadBounce,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,2-10,,2016,,IT Services and IT Consulting,"RoadBounce is a patent pending Smartphone based software that helps estimate Road Roughness and Driving Comfort. RoadBounce is a Class-III RTRRMS solution as per classification by World Bank International Road Roughness Experiments study, Brazil, 1982 This application is an efficient solution for government and private road authorities to measure the road roughness. This innovative mobile app is used to improve road infrastructure around the world. This approach provides wider coverage of road network at frequent intervals and collects uniform data to support strategic and network level asset management decision making.",https://www.roadbounce.com,https://in.linkedin.com/company/roadbounce/about,roadbounce.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002klKXMAY_org.png?20231120095913,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/materna-ips-gmbh-ce8ef658,MATERNA IPS,Materna IPS GmbH,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$2 million,201-500,+49 231 55991900,1980,"37 Vosskuhle, Dortmund, Nordrhein-Westfalen 44141, DE",Information Technology & Services,"As the leading supplier for airports and airlines, Materna IPS offers its Intelligent Passenger Solutions (IPS) solutions for automated passenger handling at the airport. Our team of certified IT specialists, project, sales and marketing professionals provides customer-oriented, professional, and secure solutions for all passenger stations from check-in through baggage drop-off desk to boarding. Holding No 1 position in Self Bag Drop, Materna IPS meets the needs and challenges of airports and airlines and helps to organize and, above all, to simplify all processes of passenger handling. At the same time, passengers are offered the best possible service.",http://www.materna-ips.com/,https://www.linkedin.com/company/materna-ips/about,materna-ips.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002ociUMAQ_org.jpg?20231121112357,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/peopletech-partners-d40dc9ac,PeopleTech,PeopleTech Partners,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$5 million,2-10,,2016,"Market St, San Francisco, California, US",Human Resources Services,"PeopleTech Partners is an early stage advisory and investment group that leverages the insights of current People Leaders operating in top tier businesses to accelerate the growth of companies in our portfolio. Our thesis is simple: We believe that it's critical for founders to have key partners that work in the companies their products serve. If founding teams have the right partners early enough, their product trajectory accelerates, and their businesses thrive.",http://www.peopletechpartners.com,https://cn.linkedin.com/company/peopletech-partners/about,peopletechpartners.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002sKrqMAE_org.png?20231122121826,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/people-tech-8391279c,PeopleTech,People Tech Group,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$25 million,128.0,(206) 858-9902,2005,"18300 NE Union Hill Rd, Redmond, Washington 98052, US","IT Services and IT Consulting,  Enterprise Resource Planning (Erp) Software,  PeopleSoft ERP Solutions,  Software Development & Design,  Microsoft Technologies,  Software,  Web-Based technologies,  Business Intelligence (Bi) Software,  Mobile Application Development,  Custom Software & Technical Consulting,  UI/UX Services,  Data Warehousing & BI,  Staffing Solutions,  Cloud Computing,  Testing,  Oracle Services,  Microsoft Dynamics,  Portal Services","People Tech Group Inc Information
People Tech Group is a leading Enterprise Solutions, Digital Transformation, Data Intelligence, and Modern Operation services provider. Focusing on innovative solutions and consumer satisfaction, we have assisted many small to large enterprise-class customers and Fortune 500 clients in accelerating their initiatives since our inception. We work closely with our clients to understand their business challenges and develop tailored solutions to help them succeed. As a testament to our commitment to excellence, we have acquired several companies over the years, including the Ramp Group, CodeSmart, our Government Division, and Fyrsoft, our Modern Data Center solution partner. We are dedicated to providing exceptional service and support. Contact us to learn more about how we can help your organization succeed in the digital age.
View Top Employees from People Tech Group Inc",http://peopletech.com,,peopletech.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002sKrqMAE_org.png?20231122121826,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/moment-9c87e041,moment,Moment,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,51-200,,2014,,Retail,"Moment is a global marketplace for creatives. We exist to inspire the creative in everyone. To get the right gear, learn new skills, take epic trips, and make new friends along the way. The community makes Moment possible. From the brands who sell their gear in the shop to the Pros who publish their online classes with us to the gear guides who answer your questions 24x7, Moment wouldn't exist without this amazing community of creatives. Supporting and empowering one another to chase their creative pursuits.",https://www.shopmoment.com/,https://www.linkedin.com/company/moment-inc-/about,shopmoment.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002sWprMAE_org.jpg?20231122140708,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/immfly-da0b6e53,IMMFY GROUP,Immfly,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$7 million,133.0,+34 935 99 19 13,2013,"1-3 1º a Pl Europa, Barcelona, Catalonia 08908, ES",Airlines and Aviation,"Immfly Information
Immfly is transforming the cabin space. We provide Connected Digital Services: Retail, Flight Deck, Crew Applications, Connectivity Services and Inflight Entertainment. Headquartered in Barcelona and with a network of global offices, our team of +140 talented people empower and support full service, low cost, and regional airlines worldwide. Our services currently reach +2000 planes per month across hundreds of destinations in Europe, Africa, Asia, North and South America.
View Top Employees from Immfly",http://immfly.com,https://id.linkedin.com/company/immfly/about,immfly.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002ssv7MAA_org.jpg?20231123144925,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/ancileo-4c58b085,Ancileo,Ancileo,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$7 million,11-50,,2016,,Embedded Software Products,"Ancileo is a software as a service provider for the insurance ecosystem, offering a comprehensive range of technology solutions to enable digital partnerships between insurers and their distribution partners. Ancileo core capabilities include plug and play API solution, white label, agent portal management, claims automation, policy management and localised payment solutions for insurance premium collection.",http://ancileo.com,https://sg.linkedin.com/company/ancileo/about,ancileo.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN2000002vlInMAI_org.png?20231123111631,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/tarmac-technologies-58b7dd07,Tarmac Technologies,Tarmac Technologies,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,2-10,,2018,"Rue Saint-Honoré, Paris, Île-de-France, FR",Airlines and Aviation,"Tarmac is building a universal monitoring platform to collaborate and optimise aircraft turnaround. The first brick, AGOA, is a mobile application which enables real-time monitoring of the turnaround, as well as live communications between all stakeholders involved in the process. Released in 2018, AGOA is already in use today and has proven it minimizes delays and reduces turn-around time.",https://www.tarmactechnologies.com,https://www.linkedin.com/company/tarmac-technologies/about,tarmactechnologies.com,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN200000371bzMAA_org.jpg?20231127093133,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/tarmacio-748260f2,Tarmac Technologies,Tarmac.IO,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$7 million,282.0,(612) 871-4533,2012,"60 South 6th St # 2800, Minneapolis, Minnesota 55402, US","Software,  IT Services and IT Consulting,  Software General,  Consulting,  Ruby,  Web Development,  Rails,  AngularJS,  Node.JS,  Go,  Python","Tarmac.IO Information
Tarmac helps businesses design, build, scale, and support exceptional software. We are technology agnostic and leverage a wide array of modern languages like Ruby, Javascript, Python, Go, and Java. We help our clients deliver higher quality software quicker by relying on our proven software development approach, the “Tarmac 10”. Follow Tarmac on Twitter at @TarmacDev and on Medium at Medium.com/tarmac.
View Top Employees from Tarmac.IO",http://www.tarmac.io,,tarmac.io,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN200000371bzMAA_org.jpg?20231127093133,yes
https://media.licdn.com/dms/image/D4D0BAQFJ02MBRjB2Qw/company-logo_200_200/0/1718193481671/inputsoftnet_logo?e=1727308800&v=beta&t=Ij4JOPLECdMhLQaqDdd_rqK0rcb9oQH2Eu--poDsL-0,INPUT SOFT,INPUT SOFT,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,,11-50,,,,IT Services and IT Consulting,"Are you struggling to cut costs and improve on-time performance without sacrificing the quality of airport ground and passenger handling? Look no further! Our expertise lies in helping companies in the civil aviation sector optimize and digitalize their operations. With our cutting-edge software solutions, they can efficiently manage resources, boost shift utilization rates, and forecast airport occupancy patterns regardless of flight volume or timeframe. What makes us stand out? Our software, powered by advanced AI/ML technology, allows airports and ground handlers to anticipate employee availability, strategically plan essential ground handling equipment, and streamline invoicing. By reducing the human factor in the aviation industry, we significantly improve operational efficiency and ensure smoother operations for all stakeholders. We're on a mission to revolutionize the aviation industry by digitizing outdated and paper-based processes. Join us on this journey!",https://www.inputsoft.net/,https://pl.linkedin.com/company/inputsoftnet/about,inputsoft.net,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN200000379UfMAI_org.png?20231127100236,yes
https://d1hbpr09pwz0sk.cloudfront.net/logo_url/aerothai-aeronautical-radio-of-thailand-ltd-e6633d1a,AERONAUTICAL RADIO OF THAILAND LTD.,AEROTHAI-Aeronautical Radio of Thailand Ltd,sponsor,https://www.terrapinn.com/exhibition/aviation-festival-asia/index.stm,$6 million,"1,001-5,000 employees",,1948,"102 Ngamduplee, Thungmahamek, Bangkok, Bangkok 10120, TH",Aviation and Aerospace Component Manufacturing,"Aeronautical Radio of Thailand Limited (AEROTHAI) is a state enterprise under the Ministry of Transport. It was founded in 1948 by airlines with the consent of the Royal Thai Government to provide air traffic control and aeronautical communication services for airline operations. Later in 1963, the Government acquired the majority of the Company's share capital from the founding airlines thereby altering the Company's status to that of a State Enterprise.",http://www.aerothai.co.th,https://th.linkedin.com/company/aeronautical-radio-of-thailand-limited/about,aerothai.co.th,https://terrapinn-cdn.com/tres/pa-images/10759/a0AN20000037kCTMAY_org.jpg?20231127150823,yes
